"trial_name","trial_id","session","trial","trial_text","keylog","editor","operating_system","age_group","dialect","gender","character_type","trial_date","uniq","token","token_type","chinese_id","segment","text_seg_id"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","19","zh","initial","10","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","19","zh","initial","10","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","19","zh","initial","10","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","19","zh","initial","10","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","19","zh","initial","10","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","19","zh","initial","10","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","20","i","final","10","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","20","i","final","10","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","20","i","final","10","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","20","i","final","10","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","20","i","final","10","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","20","i","final","10","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","21","1","selection","10","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","21","1","selection","10","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","21","1","selection","10","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","21","1","selection","10","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","21","1","selection","10","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","21","1","selection","10","2","TangPoem_2"
